2003-12 , 5
2003-10 , 5
2007-02 , 2
2014-09 , 2
2014-08 , 4
2014-05 , -2
2014-04 , 2
2014-07 , 1
2014-06 , -4
2014-01 , 5
2001-11 , 1
2001-12 , 2
2014-02 , 0
2010-01 , 0
1987-04 , 1
2010-03 , 5
2003-11 , 2
2013-08 , -2
2013-09 , 4
2010-07 , -5
2002-09 , 2
2010-09 , -4
2010-08 , -3
2002-04 , 5
2002-05 , 5
2002-02 , 1
1985-05 , 1
2013-02 , 4
2013-03 , 1
1972-01 , 3
2000-01 , 1
2000-02 , 1
2000-04 , 6
2000-05 , 2
2000-06 , 4
2000-07 , 3
2000-09 , 5
1988-12 , 1
2012-07 , 5
2005-07 , 1
2004-12 , -7
2004-11 , 3
2004-10 , 2
2016-10 , 0
2010-11 , 1
2006-02 , 1
2009-02 , 2
2015-06 , 4
2015-07 , -4
2015-04 , 2
2004-05 , 0
2015-02 , 0
2015-03 , -5
2015-01 , 3
2014-12 , 0
2014-10 , 0
2014-11 , 3
2011-11 , 2
2011-10 , 1
2015-08 , -1
2011-12 , 0
1987-12 , 2
2012-09 , -2
2012-08 , -1
2014-03 , 2
2012-03 , -5
1985-06 , 1
2012-01 , -2
2010-12 , 1
2012-06 , 0
2010-10 , 2
2012-04 , 1
1989-09 , 1
1988-09 , 1
1986-08 , 1
2010-06 , 4
1988-04 , 1
1988-05 , 1
1988-06 , 2
2012-05 , 2
1988-01 , 1
1989-05 , 1
1989-04 , 2
2004-04 , 2
1989-03 , 1
2004-06 , 2
1984-10 , 1
2016-03 , 0
2004-01 , 5
2004-02 , 2
2004-03 , 1
2010-05 , 3
2009-08 , 2
2004-08 , 0
2004-09 , 3
2016-09 , 3
2010-04 , 0
2011-08 , 4
2011-09 , 0
1974-10 , 1
2002-08 , 3
2011-02 , -1
2011-03 , -4
2011-01 , 4
2011-06 , 3
2011-07 , 1
2011-04 , 4
1989-06 , 2
2013-04 , -1
1988-02 , 1
2002-07 , 4
2012-10 , -1
2012-11 , -1
2012-12 , -8
2009-09 , 0
2013-06 , 0
2007-09 , -7
2007-08 , 2
2015-12 , 5
2006-11 , 3
2006-10 , 4
2016-06 , 2
2006-12 , -3
2007-01 , 4
1989-11 , 1
1989-12 , 1
2003-02 , 3
2007-05 , 0
2007-04 , 7
2007-07 , -6
2007-06 , 0
2005-03 , -3
2005-02 , 0
2005-01 , 5
2016-04 , 2
1984-04 , 1
2005-06 , 0
2005-05 , 1
2005-04 , 4
2005-09 , 1
2005-08 , 0
2016-02 , 4
2011-05 , 4
1978-07 , 1
2016-01 , 0
1997-11 , 3
1997-10 , 3
2003-09 , 4
2003-08 , 2
1990-05 , 2
1990-01 , 2
2007-10 , 0
2007-11 , 2
1990-08 , 1
1991-11 , 1
1991-10 , 1
2006-01 , -13
2006-06 , 2
2006-07 , 4
2006-04 , 9
2006-05 , 4
2013-07 , 0
2008-12 , -1
2008-11 , -2
2006-09 , 4
2005-10 , -1
2005-11 , 6
2005-12 , -7
2007-12 , -7
2016-08 , 4
1997-04 , 3
1997-05 , 1
1997-06 , 1
1997-07 , 4
1997-01 , 2
1997-02 , 5
1997-03 , 3
1997-09 , 1
1991-03 , 1
1990-12 , 1
1990-10 , 1
1992-07 , 1
2008-07 , -4
1977-08 , 1
1986-03 , 1
2008-08 , 1
2008-09 , 5
1991-09 , 1
2008-01 , 4
2008-02 , 2
2008-03 , 2
2008-04 , -1
2008-05 , 3
2008-06 , -7
1991-01 , 1
1993-11 , 1
1993-10 , 4
2013-01 , -1
2016-05 , 1
2016-12 , 0
1996-02 , 1
1996-01 , 2
1996-07 , 1
1996-06 , 2
2015-11 , 4
2006-03 , -3
1996-08 , 2
1998-08 , 4
1998-05 , 2
1998-04 , 6
1998-07 , 2
1998-06 , 1
2002-03 , 2
1992-12 , 2
2015-10 , 4
1999-11 , 4
1999-10 , 1
1999-12 , 3
2002-06 , 1
2015-05 , 8
1993-01 , 2
1993-03 , 1
1993-04 , 2
1993-05 , 1
1993-06 , 1
1993-07 , 1
2016-07 , 1
2006-08 , 5
1996-11 , 2
2008-10 , -5
2002-01 , 1
2004-07 , 0
1999-06 , 2
1999-07 , 4
1999-04 , 3
1999-05 , 2
1999-02 , 3
1999-03 , 1
1999-01 , 1
1998-12 , 1
1998-11 , 2
1999-09 , 1
2016-11 , 2
1996-04 , 1
nan , -429
2009-07 , 6
2009-06 , 2
2009-05 , 2
2009-04 , 2
2009-03 , -5
1995-10 , 2
2009-01 , -1
2003-03 , 9
2009-10 , 0
1994-02 , 1
1994-05 , 1
1994-04 , 1
1994-07 , 2
1995-07 , 1
2003-05 , 3
2003-04 , 5
2003-07 , 7
2003-06 , 7
2003-01 , 8
2009-12 , -5
2001-09 , 1
2001-08 , 3
2001-07 , 2
2001-06 , 2
2001-04 , 4
2001-03 , 1
2001-02 , 5
2001-01 , 4
2002-11 , 5
2002-10 , 3
2002-12 , 4
2012-02 , 2
2010-02 , 3
2015-09 , 2
2013-12 , -2
2013-11 , 1
2013-10 , 5
2000-11 , 1
2000-10 , 2
2013-05 , -1
1994-11 , 1
2017-01 , 3
2017-02 , 4
2017-03 , 9
2017-04 , 1
1995-02 , 3
1995-03 , 1
1995-06 , 1
2009-11 , -6
1995-04 , 1
1995-05 , 3
1995-08 , 2
2007-03 , -1
